,code,Mean-Peak,Mean-SD,SD-X,SD-Y,Mean-X,Mean-y
16100,"[65, 72]",3.529117,0.451295,0.135679,0.128465,259.365923,1039.859079
16101,"[65, 72]",3.529117,0.451295,0.135679,0.128465,259.365923,1039.859079
16102,"[46, 67]",3.059431,0.920551,0.074923,0.043802,63.871608,176.750634
16103,"[61, 77]",4.482979,0.503310,0.004745,0.039599,1853.408313,1865.891265
16104,"[75, 53, 64]",2.637444,0.956218,0.293369,0.049558,1142.133904,698.033863
16105,"[62, 46]",2.514614,1.462973,0.194367,0.402555,260.971227,21.791783
16106,"[78, 45]",3.286070,0.691379,0.005426,0.029896,688.845752,1377.946144
16107,"[58, 78]",3.714891,0.262556,0.125946,0.006337,770.659359,1189.390936
16108,"[62, 69]",4.999008,1.021724,0.193911,0.175978,306.343595,2043.345938
16109,"[65, 52]",2.543569,1.432092,0.122471,0.281998,818.135883,1070.605600
16110,"[73, 53, 70, 60]",2.553115,0.845256,0.265304,0.180234,1217.495074,375.542865
16111,"[63, 75]",2.564108,1.410953,0.291421,0.232894,649.201454,696.562173
16112,"[73, 55]",3.414216,0.560630,0.133439,0.058630,829.337851,976.869455
16113,"[55, 53]",2.502132,1.472501,0.337667,0.171845,1122.287257,946.151302
16114,"[46, 78, 63]",2.576012,0.992756,0.157334,0.076133,1295.114064,453.110660
16115,"[73, 62]",3.722043,0.252317,0.063271,0.112265,64.699501,166.720805
16116,"[60, 79, 67]",2.883131,0.873686,0.105980,0.079053,791.458380,1211.775121
16117,"[72, 63]",2.728334,1.245557,0.022684,0.211508,1153.581239,1087.131092
16118,"[72, 65]",5.591122,1.617387,0.064676,0.469986,1619.641588,1883.170283
16119,"[63, 55]",3.377004,0.596531,0.086171,0.090674,1103.600868,1679.351775
16120,"[65, 72]",3.512036,0.461257,0.208756,0.051784,674.618945,1924.442631
16121,"[78, 65]",3.016671,0.956478,0.237440,0.324406,1159.927015,967.699188
16122,"[53, 79, 71]",2.652631,0.936230,0.022503,0.384738,1915.004972,1333.774010
16123,"[56, 63]",3.085125,0.887715,0.210473,0.083934,219.012791,825.570206
16124,"[72, 52]",2.637439,1.335378,0.164231,0.320740,1019.643435,973.566039
16125,"[79, 61]",3.097267,0.874652,0.049647,0.063618,209.335978,1683.215230
16126,"[73, 55]",2.766160,1.205735,0.244656,0.209464,1062.873892,523.904196
16127,"[65, 48]",6.136123,2.164355,0.034848,0.270089,1010.198199,1963.553658
16128,"[60, 66]",2.843447,1.128106,0.066603,0.017214,1884.227943,1251.866428
16129,"[73, 69]",3.208101,0.763411,0.115133,0.276259,269.650930,1956.249834
16130,"[63, 61]",2.837510,1.133794,0.082555,0.049149,609.589357,1967.100530
16131,"[76, 64]",3.427882,0.542838,0.092763,0.276406,906.528944,1833.344807
16132,"[69, 50, 79, 57]",2.607740,0.889159,0.156721,0.266009,1820.973431,1640.595283
16133,"[66, 72, 55]",2.930534,0.997579,0.139800,0.133090,187.979819,1136.967469
16134,"[59, 63]",3.015514,0.954369,0.171747,0.115348,1869.314370,1655.777647
16135,"[62, 65]",2.929142,1.040615,0.188256,0.389266,1611.078288,1890.615291
16136,"[65, 76, 59]",2.624043,0.970327,0.303214,0.331155,1717.943474,1057.827703
16137,"[57, 69]",4.883525,0.914780,0.057491,0.051966,1065.522219,1054.163214
16138,"[74, 48]",2.787054,1.181218,0.144855,0.192114,1210.593234,1367.613938
16139,"[62, 64]",3.509639,0.458320,0.044377,0.069394,640.060229,1605.273598
16140,"[46, 70, 79]",4.358851,2.572454,0.574579,0.210971,1041.210902,1822.204554
16141,"[67, 72]",3.817235,2.462840,0.351050,0.255436,1413.238656,307.296133
16142,"[79, 47]",3.743437,0.223990,0.026808,0.016544,1239.072284,357.320124
16143,"[60, 73]",10.300879,6.333843,0.118553,0.024290,798.113129,730.850441
16144,"[78, 62]",2.660093,1.306466,0.234428,0.180153,1208.980153,846.919352
16145,"[79, 47]",2.699927,1.266588,0.055415,0.157839,745.198825,642.401030
16146,"[55, 76, 64]",2.841869,0.909816,0.406996,0.334440,2013.417204,459.050599
16147,"[47, 75, 70, 59]",3.034573,0.783531,0.316917,0.264302,516.402718,193.828126
16148,"[80, 71]",3.477966,0.487900,0.158917,0.000147,947.447715,635.631187
16149,"[73, 53, 55]",2.230654,1.286714,0.170321,0.369143,1653.864768,137.459774
16150,"[80, 68]",3.259396,0.705673,0.051118,0.177265,1028.244445,683.659496
16151,"[64, 60, 47, 73]",3.400620,0.347228,0.162666,0.123028,395.897843,930.911308
16152,"[46, 66]",2.681959,1.282451,0.180639,0.313350,1918.274908,1075.244025
16153,"[67, 55]",3.808692,0.155552,0.234522,0.216013,329.379308,1800.025987
16154,"[51, 69]",3.630444,0.333669,0.359996,0.114411,1850.185440,1655.265231
16155,"[64, 79]",3.677638,0.286333,0.083864,0.256423,242.233144,39.864002
16156,"[60, 79]",3.464540,0.498285,0.011194,0.060183,167.852888,1005.567998
16157,"[65, 55, 46]",2.592921,1.282587,0.239383,0.301086,1402.829587,70.019965
16158,"[71, 57]",3.156848,0.805743,0.142479,0.244994,1054.652805,1979.065800
16159,"[67, 54, 76, 49]",2.528916,0.870552,0.190598,0.369601,802.484479,985.478425
16160,"[63, 56, 80]",2.579092,1.006873,0.091815,0.147348,467.061226,737.459625
16161,"[55, 48]",2.776740,1.183995,0.137367,0.171047,1592.945538,1240.165155
16162,"[47, 69]",2.582896,1.377781,0.259791,0.052732,113.753472,2007.614937
16163,"[75, 51]",3.069522,0.891084,0.189212,0.016323,1987.258669,1799.343158
16164,"[70, 80, 57]",3.163913,0.605981,0.037461,0.050555,711.889281,1418.284096
16165,"[58, 63]",3.486757,0.473782,0.008269,0.010109,1563.870244,1112.010371
16166,"[77, 64]",2.943256,1.016435,0.071589,0.097234,242.459839,1971.508403
16167,"[51, 62]",2.803902,1.155738,0.189096,0.007796,2021.171216,1755.119385
16168,"[65, 56]",3.380462,0.578820,0.123274,0.271619,325.005635,2038.350412
16169,"[52, 68, 79]",3.335727,0.634927,0.061047,0.159816,1911.458542,1743.915288
16170,"[65, 60]",2.806867,1.152018,0.076814,0.121084,865.299763,58.250620
16171,"[67, 59]",3.393590,0.564796,0.001220,0.012492,1529.821496,1100.555248
16172,"[55, 73]",2.410094,1.548151,0.270843,0.370284,266.482448,1756.489877
16173,"[75, 55]",5.633464,1.675261,0.106652,0.010153,1069.911975,1408.128851
16174,"[76, 48, 59]",3.467538,0.348050,0.100536,0.168978,1052.063216,1033.988836
16175,"[76, 48, 59]",3.467538,0.348050,0.100536,0.168978,1052.063216,1033.988836
16176,"[74, 59]",6.034586,1.356814,0.436827,0.521065,1928.918483,1631.553927
16177,"[75, 61]",2.819399,1.138343,0.012176,0.065986,753.449719,283.866988
16178,"[58, 75]",4.409809,0.452150,0.087452,0.076508,429.982755,54.943027
16179,"[47, 78, 69]",2.555729,0.999190,0.416071,0.229523,773.853768,1958.711317
16180,"[65, 77]",4.387874,0.430398,0.136603,0.011644,1048.819905,1986.902287
16181,"[51, 71, 59]",3.013734,0.732066,0.122721,0.081717,52.518019,41.460006
16182,"[70, 62]",2.927583,1.028785,0.011270,0.064243,688.115774,1238.524129
16183,"[78, 45]",3.542954,0.413252,0.036789,0.189742,2017.223039,387.384608
16184,"[69, 59, 79]",2.253211,1.225143,0.252841,0.145109,1794.213083,1874.539646
16185,"[52, 68]",2.850212,1.105683,0.259303,0.065323,1909.247066,1827.026520
16186,"[52, 68]",2.850212,1.105683,0.259303,0.065323,1909.247066,1827.026520
16187,"[60, 51]",2.652656,1.302499,0.193731,0.164323,833.772312,1336.275606
16188,"[47, 79]",2.504313,1.450020,0.292959,0.369165,1419.879266,1988.600387
16189,"[58, 67, 46]",2.297935,1.172580,0.223325,0.176880,1928.372647,1522.179884
16190,"[58, 67]",2.748142,1.205967,0.185562,0.154187,1928.488661,1522.267741
16191,"[47, 75, 56]",2.891313,0.974091,0.137853,0.208359,1975.650557,1764.747014
16192,"[64, 75]",2.532022,1.421920,0.353831,0.083864,772.479454,1925.039632
16193,"[65, 72]",3.217715,0.736049,0.169098,0.155514,475.729398,1885.486374
16194,"[46, 79]",2.884362,1.067983,0.130619,0.132671,1150.271453,909.935099
16195,"[79, 61, 65]",2.806301,0.870836,0.349930,0.198710,1646.158816,1334.332457
16196,"[49, 64]",4.652106,0.700115,0.003308,0.054377,536.095311,2001.287535
16197,"[64, 75]",3.330576,1.391354,0.000672,0.251595,1618.147230,1860.916864
16198,"[55, 48]",3.246357,0.705485,0.163926,0.004975,835.123125,553.818013
16199,"[52, 71]",2.835908,1.115727,0.072321,0.307289,1218.691316,984.409914
16200,"[70, 62]",3.133806,0.817761,0.106633,0.070431,372.084157,993.396608
16201,"[65, 75]",3.005786,0.945571,0.036362,0.476975,1780.148621,1974.226978
16202,"[64, 61]",3.459120,0.491757,0.280298,0.024952,1250.602849,1032.494614
16203,"[72, 47, 64]",2.488069,1.163552,0.261813,0.322895,808.459272,1149.289968
16204,"[53, 58]",3.476629,0.473720,0.085197,0.005533,1797.492265,1808.408977
16205,"[75, 67, 60]",3.522687,0.487341,0.063995,0.107850,601.424579,1956.213922
16206,"[69, 76]",2.655909,1.293950,0.031311,0.413795,1284.778169,1065.476438
16207,"[75, 70]",3.310189,0.639636,0.148644,0.100379,1475.799096,961.040752
16208,"[65, 59]",4.503327,0.553584,0.115263,0.081450,1455.745956,1342.627646
16209,"[63, 80]",4.533857,0.584138,0.137996,0.331802,16.779073,19.312898
16210,"[58, 65, 75]",2.585993,0.999595,0.094134,0.045811,1023.174778,1975.267854
16211,"[63, 57]",4.225986,0.277014,0.280185,0.238889,1265.577668,190.921217
16212,"[60, 53, 64]",2.482317,1.092432,0.220489,0.031206,805.401102,1991.883103
16213,"[68, 77]",3.839866,0.108952,0.026729,0.102617,1487.723120,1916.806204
16214,"[46, 64]",2.745648,1.200127,0.066042,0.363231,859.068402,1913.190803
16215,"[59, 79]",3.666079,0.279614,0.106154,0.123172,1394.080246,2043.995516
16216,"[61, 63]",2.875911,1.069754,0.125362,0.157161,388.289143,1717.673231
16217,"[55, 78]",3.094416,0.849814,0.163821,0.458564,1034.970591,1834.779895
16218,"[68, 60]",4.676277,0.732528,0.009708,0.066260,1661.088411,1712.555415
16219,"[68, 77]",2.569870,1.373821,0.286114,0.022100,744.584760,694.750234
16220,"[55, 67]",2.983239,0.959961,0.235802,0.000809,723.842122,1956.313158
16221,"[78, 61, 71]",2.430185,1.073715,0.196604,0.293777,125.444847,993.221311
16222,"[78, 61, 71]",2.430185,1.073715,0.196604,0.293777,125.444847,993.221311
16223,"[47, 61, 73]",2.709934,0.893709,0.120220,0.113239,1553.239290,1256.607329
16224,"[67, 72]",3.493951,0.448628,0.078890,0.236837,1032.519604,946.320494
16225,"[69, 58]",3.010800,0.931316,0.394071,0.027672,187.316454,1177.983884
16226,"[78, 61]",2.608416,1.333317,0.089645,0.251647,1664.843680,1567.975501
16227,"[63, 57]",5.008473,1.066819,0.069982,0.102674,1342.119312,1046.392317
16228,"[72, 55]",3.702333,0.239276,0.066967,0.111563,727.929345,1438.828381
16229,"[75, 67]",2.979216,0.961900,0.147157,0.112359,701.271037,1498.232195
16230,"[67, 55, 72]",2.711107,0.971653,0.184017,0.306653,1688.407921,1776.774610
16231,"[72, 65]",3.181638,0.759286,0.289856,0.106792,821.733545,1108.990373
16232,"[69, 59]",2.782994,1.157819,0.217304,0.202865,1956.594672,2031.112498
16233,"[69, 59]",2.782994,1.157819,0.217304,0.202865,1956.594672,2031.112498
16234,"[70, 57]",2.452214,1.487982,0.481612,0.055561,39.797829,106.250690
16235,"[47, 80, 68]",2.691790,0.980569,0.112984,0.467080,2042.872194,1882.122092
16236,"[63, 48]",2.818437,1.121139,0.017497,0.120453,1285.935658,860.223853
16237,"[62, 52, 70]",3.221338,0.555808,0.220383,0.207988,938.992218,1920.242110
16238,"[58, 69]",3.510242,0.428971,0.184752,0.238708,1053.658317,1911.588193
16239,"[58, 71]",2.972602,0.966611,0.182654,0.272710,1053.656220,1911.622195
16240,"[71, 58]",3.291770,0.647357,0.048762,0.045115,1817.639175,1985.771898
16241,"[63, 57]",3.421414,0.517546,0.106675,0.008971,1143.101752,361.449635
16242,"[76, 53]",2.436820,1.502078,0.465959,0.100856,671.827513,1931.945324
16243,"[47, 57]",3.426384,0.512439,0.074217,0.037426,257.167630,1242.377408
16244,"[78, 67, 60]",2.431452,1.164022,0.186540,0.256812,732.734681,1566.708079
16245,"[72, 55, 67]",2.581246,0.972981,0.317468,0.424506,98.624315,1148.412423
16246,"[68, 79]",2.713734,1.223964,0.169762,0.104519,391.489712,1035.285830
16247,"[68, 79]",2.713734,1.223964,0.169762,0.104519,391.489712,1035.285830
16248,"[79, 49]",2.717240,1.220338,0.042350,0.056568,330.858812,1017.596558
16249,"[71, 79]",2.790330,1.147239,0.284950,0.097315,720.928695,2015.893163
16250,"[55, 74]",3.513956,0.423186,0.202486,0.056307,244.355418,1021.852128
16251,"[75, 67]",3.113212,0.823497,0.281541,0.306028,1782.184242,1216.331039
16252,"[71, 80]",2.609322,1.326913,0.441855,0.229649,400.977592,1912.412322
16253,"[73, 60, 65]",2.063125,1.331043,0.268603,0.306944,1117.910049,446.425114
16254,"[72, 51]",2.781546,1.154610,0.109438,0.005628,489.449838,8.325530
16255,"[68, 73]",2.464791,1.470983,0.105153,0.363989,111.098766,2020.578383
16256,"[68, 73]",2.464791,1.470983,0.105153,0.363989,111.098766,2020.578383
16257,"[52, 74]",2.771159,1.163837,0.183706,0.047602,1082.151589,677.302716
16258,"[62, 65]",3.403146,0.531702,0.036984,0.089931,1422.559315,1367.976996
16259,"[75, 67, 55]",2.734805,0.859524,0.162575,0.182963,622.616283,2021.509754
16260,"[73, 56]",3.416385,0.518301,0.041811,0.167831,760.635037,705.937641
16261,"[65, 79]",2.978434,0.956087,0.045907,0.082142,1988.185727,344.758306
16262,"[47, 79]",2.496592,1.437788,0.324884,0.145551,427.076822,1804.516107
16263,"[55, 67]",4.935698,1.003020,0.107836,0.060875,1269.929903,1131.567352
16264,"[64, 62]",2.830679,1.101980,0.309095,0.183559,1338.843384,452.964181
16265,"[73, 54, 70, 49]",2.665860,0.805313,0.077713,0.257703,1302.963354,258.145528
16266,"[53, 80, 55]",2.788825,0.856981,0.260349,0.325002,1144.525434,878.459446
16267,"[58, 74]",2.939235,0.993159,0.180114,0.041835,709.576948,1515.249129
16268,"[67, 56]",3.031536,0.900753,0.274406,0.034573,868.400100,1210.018831
16269,"[64, 57]",2.989044,0.943160,0.128042,0.081779,983.974172,602.992020
16270,"[55, 73]",5.314372,1.382358,0.032797,0.105724,61.145988,79.124116
16271,"[72, 65]",2.396656,1.535155,0.279482,0.388203,1457.924686,1385.986762
16272,"[64, 79]",4.643305,0.711622,0.092449,0.453982,1222.973051,337.714187
16273,"[46, 76]",2.648493,1.281536,0.328426,0.160470,679.740761,716.487151
16274,"[80, 66]",3.847107,0.082600,0.026667,0.002637,423.033290,1575.734875
16275,"[70, 55]",3.213604,0.716040,0.076383,0.121256,958.889537,983.629600
16276,"[56, 79]",2.902207,1.027419,0.236680,0.230000,2010.726901,2041.066438
16277,"[56, 65]",3.416809,0.512749,0.046750,0.155668,1585.400566,635.424108
16278,"[79, 63]",2.381003,1.548519,0.003762,0.492416,35.030999,158.622077
16279,"[79, 69]",2.762003,1.167469,0.413442,0.050524,350.768027,1833.555455
16280,"[58, 63, 79]",2.444479,1.086939,0.439150,0.305100,1545.990261,1314.373793
16281,"[72, 69]",3.095928,0.833345,0.005069,0.087804,142.312461,1014.418738
16282,"[55, 65, 73]",2.371848,1.123256,0.206729,0.358448,1160.129934,1900.193357
16283,"[68, 52, 76]",2.159937,1.264078,0.322900,0.310216,12.052439,1300.011512
16284,"[70, 73]",3.467340,0.461520,0.146461,0.122787,878.911234,1322.872525
16285,"[45, 58]",2.819604,1.108515,0.164257,0.131564,702.694252,1428.486448
16286,"[71, 47]",3.267141,0.660410,0.007669,0.324535,186.467049,1723.037088
16287,"[62, 76]",4.973669,1.046505,0.036438,0.127385,313.020495,1937.732498
16288,"[79, 69, 57]",2.647859,1.141812,0.096948,0.361137,1477.944960,818.348441
16289,"[77, 47]",3.833781,0.093141,0.076790,0.110657,1377.657007,564.548669
16290,"[76, 55]",2.858868,1.067150,0.001745,0.093058,620.216690,701.914412
16291,"[76, 55]",2.858868,1.067150,0.001745,0.093058,620.216690,701.914412
16292,"[47, 69, 60, 77]",2.588272,0.844664,0.170990,0.161648,1562.389893,1619.717188
16293,"[71, 53]",7.469198,3.543245,0.162698,0.106765,1485.877118,1269.827570
16294,"[47, 78]",2.636393,1.289539,0.367284,0.147909,1476.711898,1861.176370
16295,"[71, 78]",2.922709,1.003163,0.114249,0.417319,1064.898609,1863.284022
16296,"[79, 71]",2.885921,1.039924,0.325165,0.195043,531.920539,680.605980
16297,"[71, 79]",3.916200,0.008822,0.372872,0.200495,1333.565528,1062.725421
16298,"[59, 69]",3.078334,0.846574,0.168075,0.160506,938.605283,552.997920
16299,"[59, 69]",3.078334,0.846574,0.168075,0.160506,938.605283,552.997920
16300,"[58, 46, 67]",2.801986,0.970526,0.181298,0.236845,387.106518,801.964033
16301,"[58, 67]",2.740938,1.183934,0.116471,0.120673,386.997373,801.811737
16302,"[63, 51]",3.426407,0.498285,0.469425,0.142859,1288.777270,992.538097
16303,"[79, 48]",2.629896,1.294510,0.009054,0.337410,959.993570,1816.739803
16304,"[55, 80, 66]",2.703042,0.975083,0.364149,0.148776,435.852984,1667.787398
16305,"[55, 73]",2.703770,1.220377,0.079568,0.070165,435.637185,1667.917342
16306,"[53, 65]",2.826987,1.096189,0.233597,0.071152,1143.116680,594.726914
16307,"[75, 65, 51]",2.523070,0.996904,0.292815,0.109767,158.052586,113.712833
16308,"[67, 45, 79]",3.011451,0.894027,0.085226,0.267489,1909.554103,1081.386758
16309,"[47, 62]",3.125396,0.796539,0.115899,0.269780,429.428264,996.869025
16310,"[55, 72]",2.497781,1.423735,0.304631,0.118578,844.575552,1102.542935
16311,"[55, 63, 72]",2.310198,1.166539,0.227628,0.440706,484.863523,1550.237902
16312,"[76, 49]",2.922940,0.998298,0.105075,0.056873,867.183960,718.201007
16313,"[76, 49, 63]",2.920485,0.742931,0.134647,0.364160,398.284966,804.321363
16314,"[59, 65]",4.060166,0.139120,0.069775,0.003066,812.776160,1353.778605
16315,"[76, 49]",2.749642,1.171344,0.239703,0.111278,384.694347,1847.361864
16316,"[67, 58]",3.627420,0.292990,0.004011,0.230249,1868.074705,1673.189367
16317,"[53, 71]",2.923821,0.996364,0.110997,0.085262,1833.348075,1916.357858
16318,"[79, 48]",3.242782,0.677222,0.106367,0.201442,1316.737778,1107.107540
16319,"[66, 80]",2.612305,1.307572,0.198826,0.141660,1791.580056,1868.390964
16320,"[58, 66, 73]",2.896334,0.827888,0.094889,0.162104,392.171589,548.769767
16321,"[47, 64]",3.325869,0.593758,0.018104,0.115407,428.392127,1868.573180
16322,"[58, 74]",3.122326,0.797260,0.196956,0.112911,768.600382,791.182132
16323,"[64, 48]",2.770029,1.149551,0.338213,0.117713,327.749429,611.496952
16324,"[71, 76]",3.063150,0.856212,0.110589,0.222431,1234.230694,217.296544
16325,"[47, 73]",2.806578,1.112545,0.208697,0.152133,57.079804,1364.562200
16326,"[59, 78, 66]",3.173138,0.587491,0.112467,0.129117,753.979643,1230.527891
16327,"[51, 79]",3.450922,0.467439,0.145218,0.277952,870.824827,833.632793
16328,"[72, 70]",3.256185,0.661945,0.026368,0.085252,122.815215,1150.484770
16329,"[73, 71]",3.459271,0.458734,0.113879,0.025319,1159.755518,1869.301936
16330,"[64, 59]",3.838305,0.079244,0.075648,0.031316,1462.745761,1920.885378
16331,"[58, 67]",2.746405,1.171058,0.066178,0.098059,1074.495295,630.098533
16332,"[70, 79]",3.146638,0.770589,0.002334,0.034109,2043.390937,1899.727563
16333,"[55, 68]",2.706314,1.210222,0.008086,0.033511,619.704904,1937.217295
16334,"[79, 61]",4.817202,0.900784,0.017845,0.006371,1195.597983,934.892087
16335,"[70, 53]",2.420496,1.495894,0.366351,0.304218,1557.364672,135.683646
16336,"[78, 64]",2.601893,1.314422,0.175132,0.215144,1429.649126,273.859674
16337,"[78, 64]",2.601893,1.314422,0.175132,0.215144,1429.649126,273.859674
16338,"[63, 61]",3.370513,0.545602,0.038008,0.160439,202.173825,1962.521355
16339,"[71, 62]",3.406039,0.509756,0.113417,0.032267,359.909458,937.868159
16340,"[75, 57, 67, 47]",2.961802,0.618043,0.260696,0.082742,1363.441265,1030.992104
16341,"[80, 55]",3.558558,0.356731,0.255242,0.004390,864.046520,947.488893
16342,"[79, 56]",2.836487,1.078648,0.313429,0.181181,431.374452,1657.147607
16343,"[59, 53]",2.760465,1.154151,0.003384,0.414152,233.823115,982.411360
16344,"[52, 56]",2.931917,0.982651,0.125332,0.194865,50.462025,1216.971573
16345,"[58, 72]",2.518953,1.395204,0.008638,0.470824,758.056329,1348.204575
16346,"[76, 51]",3.236077,0.677899,0.142264,0.279034,857.400745,926.900410
16347,"[71, 78]",2.979260,0.934396,0.091226,0.173425,758.678578,650.761506
16348,"[68, 57, 77]",3.446746,0.438778,0.156317,0.094333,1659.572623,305.391263
16349,"[60, 67]",3.502335,0.410977,0.025228,0.130633,406.188326,524.946019
16350,"[59, 52]",3.080144,0.832761,0.016309,0.058543,1526.379169,348.537604
16351,"[59, 52]",3.080144,0.832761,0.016309,0.058543,1526.379169,348.537604
